strategy,symbol,signal_date,signal_time,score,entry,stop,target_1r,target_2r,reason,volume_ratio,volume_ratio_tod,vwap_dist,day_change_at_signal,trade_result_1r,realized_r_1r,target_2r_before_stop,first_1r_at,first_2r_at,first_stop_at,return_1d,mfe_1d,mae_1d,result_1d,return_5d,mfe_5d,mae_5d,result_5d,return_15d,mfe_15d,mae_15d,result_15d,return_30d,mfe_30d,mae_30d,result_30d,return_3m,mfe_3m,mae_3m,result_3m
V1,NVO,2026-07-13,2026-07-13T11:00:00-04:00,74.0,49.560001373291016,49.0807276294208,50.03927511716123,50.51854886103145,holding above VWAP; opening-range breakout; volume 2.1x; positive 1M trend; enough daily range,2.0746440978468383,0.7690098940927786,0.007660483719855282,0.0016168518956107825,STOP,-1.0,False,2026-07-15T09:50:00-04:00,2026-07-15T10:20:00-04:00,2026-07-13T15:50:00-04:00,-0.009887039243119733,-0.005851511450595592,-0.025625512965544495,DOWN,0.001008862705308422,0.04459239352773059,-0.025625512965544495,UP,-0.04983860274939911,0.051654509436179996,-0.06799843933011274,DOWN,-0.0532688283129964,0.051654509436179996,-0.1186440860609842,DOWN,,,,PENDING
V2,NVO,2026-07-15,2026-07-15T11:30:00-04:00,73.0,50.90999984741211,50.489035266528944,51.330964428295275,51.75192900917844,trend 3/3; confirmed OR breakout; time-normalized volume 3.0x; tradable daily range,3.5510030480828285,2.987788770186481,0.011008524365303085,0.03749745596150822,STOP,-1.0,False,2026-07-16T09:50:00-04:00,2026-07-16T10:05:00-04:00,2026-07-15T12:35:00-04:00,0.011196222677914536,0.016892567529545488,-0.006089203972110657,UP,-0.05342764150177837,0.016892567529545488,-0.05755254987149094,DOWN,-0.12531921208480512,0.023767414812399856,-0.14201531258900302,DOWN,-0.07307014794446565,0.023767414812399856,-0.14201531258900302,DOWN,,,,PENDING
V3,NVO,2026-07-15,2026-07-15T11:30:00-04:00,89.0,50.90999984741211,50.489035266528944,51.330964428295275,51.75192900917844,trend 3/3; confirmed OR breakout; time-normalized volume 3.0x; tradable daily range; broad market bull trend; tight VWAP proximity; strong time-normalized volume,3.5510030480828285,2.987788770186481,0.011008524365303085,0.03749745596150822,STOP,-1.0,False,2026-07-16T09:50:00-04:00,2026-07-16T10:05:00-04:00,2026-07-15T12:35:00-04:00,0.011196222677914536,0.016892567529545488,-0.006089203972110657,UP,-0.05342764150177837,0.016892567529545488,-0.05755254987149094,DOWN,-0.12531921208480512,0.023767414812399856,-0.14201531258900302,DOWN,-0.07307014794446565,0.023767414812399856,-0.14201531258900302,DOWN,,,,PENDING
V1,NVO,2026-07-22,2026-07-22T10:00:00-04:00,78.0,48.98500061035156,48.53860034452982,49.431400876173306,49.87780114199505,VWAP reclaim; volume 2.5x; 15m momentum; near support; positive 1M trend; enough daily range,2.477849728338097,1.3286395039848136,0.002864297977911656,-0.0079991990526449,STOP,-1.0,False,2026-07-24T09:40:00-04:00,2026-07-27T10:35:00-04:00,2026-07-22T12:30:00-04:00,-0.016433608148320955,-0.001122798907634559,-0.01786261078080076,DOWN,0.0529754248927119,0.06399914836115594,-0.01786261078080076,UP,-0.0529754248927119,0.06399914836115594,-0.10829846359243944,DOWN,-0.04521792640581934,0.06399914836115594,-0.10829846359243944,DOWN,,,,PENDING
V2,NVO,2026-07-27,2026-07-27T14:30:00-04:00,69.0,49.77000045776367,49.359247569692926,50.18075334583442,50.591506233905164,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; near support; tradable daily range,0.7204873327719482,1.422731444951739,0.004092356844205947,0.020504408255358264,WIN_1R,1.0,True,2026-07-28T09:30:00-04:00,2026-07-28T09:35:00-04:00,2026-07-31T09:30:00-04:00,0.023909958122641628,0.029334922062370872,0.0036166426264860885,UP,-0.053847705053772565,0.04721716802304177,-0.07193091818620301,DOWN,-0.09825194584432928,0.04721716802304177,-0.12236287113873046,DOWN,-0.09262609137935907,0.04721716802304177,-0.12236287113873046,DOWN,,,,PENDING
V3,NVO,2026-07-27,2026-07-27T14:30:00-04:00,73.0,49.77000045776367,49.359247569692926,50.18075334583442,50.591506233905164,trend 3/3; confirmed OR breakout; time-normalized volume 1.4x; near support; tradable daily range; sideways market: neutral; tight VWAP proximity,0.7204873327719482,1.422731444951739,0.004092356844205947,0.020504408255358264,WIN_1R,1.0,True,2026-07-28T09:30:00-04:00,2026-07-28T09:35:00-04:00,2026-07-31T09:30:00-04:00,0.023909958122641628,0.029334922062370872,0.0036166426264860885,UP,-0.053847705053772565,0.04721716802304177,-0.07193091818620301,DOWN,-0.09825194584432928,0.04721716802304177,-0.12236287113873046,DOWN,-0.09262609137935907,0.04721716802304177,-0.12236287113873046,DOWN,,,,PENDING
V2,NVO,2026-07-29,2026-07-29T14:00:00-04:00,79.0,51.71500015258789,51.29562774899958,52.1343725561762,52.553744959764515,trend 3/3; confirmed OR breakout; time-normalized volume 2.2x; controlled 15m momentum; tradable daily range,1.0842714086358227,2.1777935479912354,0.00731438963735731,0.014815562827301454,STOP,-1.0,False,,,2026-07-30T09:30:00-04:00,-0.0020303498390509267,-0.0018370148007893494,-0.023300818476249874,DOWN,-0.13893457124801856,-0.0018370148007893494,-0.15537077876253336,DOWN,-0.10122789509630492,-0.0018370148007893494,-0.15537077876253336,DOWN,-0.1489896898060653,-0.0018370148007893494,-0.15537077876253336,DOWN,,,,PENDING
V3,NVO,2026-07-29,2026-07-29T14:00:00-04:00,87.0,51.71500015258789,51.29562774899958,52.1343725561762,52.553744959764515,trend 3/3; confirmed OR breakout; time-normalized volume 2.2x; controlled 15m momentum; tradable daily range; sideways market: neutral; tight VWAP proximity; strong time-normalized volume,1.0842714086358227,2.1777935479912354,0.00731438963735731,0.014815562827301454,STOP,-1.0,False,,,2026-07-30T09:30:00-04:00,-0.0020303498390509267,-0.0018370148007893494,-0.023300818476249874,DOWN,-0.13893457124801856,-0.0018370148007893494,-0.15537077876253336,DOWN,-0.10122789509630492,-0.0018370148007893494,-0.15537077876253336,DOWN,-0.1489896898060653,-0.0018370148007893494,-0.15537077876253336,DOWN,,,,PENDING
V2,NVO,2026-07-30,2026-07-30T12:00:00-04:00,69.0,51.069801330566406,50.65073796947548,51.488864691657334,51.90792805274826,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; near support; tradable daily range,0.950455575677304,1.5248053242116786,0.0050352521123759875,-0.009891440139133678,WIN_1R,1.0,False,2026-07-30T15:55:00-04:00,,2026-07-31T09:30:00-04:00,-0.07812443744761022,-0.06813813814262437,-0.09065636801462129,DOWN,-0.09985940765371526,-0.03759168343461827,-0.1447000151333595,DOWN,-0.09653066611730432,-0.03759168343461827,-0.1447000151333595,DOWN,-0.15664446360307516,-0.03759168343461827,-0.16349779894024652,DOWN,,,,PENDING
V3,NVO,2026-07-30,2026-07-30T12:00:00-04:00,76.0,51.069801330566406,50.65073796947548,51.488864691657334,51.90792805274826,trend 3/3; confirmed OR breakout; time-normalized volume 1.5x; near support; tradable daily range; broad market recovery; tight VWAP proximity,0.950455575677304,1.5248053242116786,0.0050352521123759875,-0.009891440139133678,WIN_1R,1.0,False,2026-07-30T15:55:00-04:00,,2026-07-31T09:30:00-04:00,-0.07812443744761022,-0.06813813814262437,-0.09065636801462129,DOWN,-0.09985940765371526,-0.03759168343461827,-0.1447000151333595,DOWN,-0.09653066611730432,-0.03759168343461827,-0.1447000151333595,DOWN,-0.15664446360307516,-0.03759168343461827,-0.16349779894024652,DOWN,,,,PENDING
V1,NVO,2026-07-31,2026-07-31T10:30:00-04:00,71.0,47.23500061035156,46.843053593711616,47.62694762699151,48.018894643631455,VWAP reclaim; volume 3.9x; 15m momentum; near support; positive 1M trend,3.8911411270946554,3.511837121414929,0.005713109463540533,-0.08477039233211114,STOP,-1.0,False,2026-08-04T09:30:00-04:00,2026-08-04T12:30:00-04:00,2026-07-31T12:45:00-04:00,-0.003069767246534072,-0.0007409727312344128,-0.02212346713537605,DOWN,0.0005292200880413489,0.04054198985460955,-0.07526199342096973,UP,-0.010479494558877755,0.04054198985460955,-0.07526199342096973,DOWN,-0.0801312543347914,0.04054198985460955,-0.09558588612908736,DOWN,,,,PENDING
V2,NVO,2026-08-03,2026-08-03T15:30:00-04:00,65.0,47.185001373291016,46.64905876957307,47.720943977008965,48.25688658072691,confirmed OR breakout; time-normalized volume 2.1x; near support; tradable daily range,0.9765991015302123,2.109133299716487,0.009377471367334023,0.002230236579283007,WIN_1R,1.0,True,2026-08-04T12:30:00-04:00,2026-08-04T12:30:00-04:00,2026-08-04T12:35:00-04:00,-0.06156622887455321,0.041644592463658814,-0.07428210164468141,DOWN,0.011550241667552585,0.041644592463658814,-0.07428210164468141,UP,-0.0056162593331131605,0.041644592463658814,-0.07428210164468141,DOWN,-0.09865428544056576,0.041644592463658814,-0.10140934000524693,DOWN,,,,PENDING
